92686,11,693,1,0,404,172,365
92686,12,768,3,0,392,135,893
92686,13,706,1,0,419,118,0
92686,14,705,1,0,418,136,893
92686,15,785,2,0,416,138,116
92686,16,1488,2,0,423,106,30
92686,17,2956,2,0,459,107,29
92686,18,814,2,0,465,193,29
92686,19,828,2,0,464,194,37
92686,20,720,1,0,436,157,268
92686,21,1896,3,0,437,451,188
92686,22,1895,0,0,939,156,188
92687,0,1895,0,0,939,156,188
92687,1,732,1,0,437,451,268
92687,2,734,2,0,436,157,268
92687,3,718,1,1,434,122,37
92687,4,813,4,0,464,194,37
92687,5,827,1,0,465,193,29
92687,6,824,3,0,459,107,30
92687,7,797,1,0,423,106,30
92687,8,703,3,0,416,138,116
92687,9,779,2,0,418,136,893
92687,10,778,2,0,419,118,0
92687,11,767,4,0,392,135,893
92687,12,769,2,0,404,172,365
92687,13,694,2,0,405,171,365
92687,14,771,2,0,406,170,5
92687,15,1880,5,0,112,101,0
92687,16,161,1,0,111,168,144
92687,17,214,2,0,110,132,274
92687,18,159,0,0,109,277,274
92687,19,212,2,0,108,131,72
92687,20,157,2,0,1004,874,72
92687,21,150,4,0,1066,866,75
92687,22,148,1,0,101,873,0
92687,23,147,1,0,100,846,75
92694,0,918,0,0,532,256,217
92694,1,1572,2,1,533,255,217
92694,2,1570,2,0,534,254,217
92694,3,1568,2,1,535,253,218
92694,4,1566,2,1,514,252,218
92694,5,1564,2,1,510,251,218
92694,6,884,2,1,509,220,176
92694,7,883,2,1,511,219,176
92694,8,819,3,0,458,218,0
92694,9,807,1,1,457,217,176
92694,10,1813,2,1,913,290,364
92694,11,1561,11,0,456,266,219
92694,12,1559,1,1,455,267,219
92694,13,1557,1,0,546,268,221
92694,14,3318,1,1,1377,788,221
92694,15,936,1,1,545,284,220
92694,16,935,0,0,544,269,220
92716,0,808,1,0,458,218,176
92716,1,877,1,1,511,219,176
92716,2,876,1,1,509,220,176
92716,3,1483,5,0,508,221,176
92716,4,893,1,1,507,235,176
92716,5,897,2,1,521,236,176
92716,6,913,2,0,522,237,176
92716,7,912,2,1,523,278,293
92716,8,910,2,1,524,238,293
92716,9,933,2,0,539,239,293
92716,10,920,2,0,537,240,293
92716,11,1767,3,0,536,241,293
92717,0,1767,3,0,536,241,293
92717,1,932,1,0,537,240,293
92717,2,922,1,0,539,239,293
92717,3,911,1,1,524,238,293
92717,4,909,1,1,523,278,293
92717,5,908,1,0,522,237,176
92717,6,914,1,1,521,236,176
92717,7,875,2,1,507,235,176
92717,8,888,2,0,508,221,176
92717,9,884,2,1,509,220,176
92717,10,883,2,1,511,219,176
92717,11,808,1,0,458,218,176
92727,0,3317,0,0,1376,787,0
92727,1,1331,1,0,822,444,67
92727,2,74,2,0,55,378,97
92727,3,1458,21,0,56,379,96
92727,4,1344,1,0,62,417,84
92727,5,2264,1,0,63,416,0
92730,0,808,1,0,458,218,176
92730,1,877,1,1,511,219,176
92730,2,876,1,1,509,220,176
92730,3,1483,5,0,508,221,176
92730,4,874,1,1,506,225,474
92730,5,873,1,0,505,226,476
92730,6,872,1,0,504,227,477
92730,7,871,1,1,503,228,477
92730,8,870,1,0,502,229,475
92730,9,869,1,0,501,230,475
92730,10,868,1,1,500,231,475
92730,11,866,1,0,498,232,411
92730,12,867,1,0,499,233,411
92731,0,867,1,0,499,233,411
92731,1,906,2,0,498,232,411
92731,2,904,2,1,500,231,475
92731,3,903,2,0,501,230,475
92731,4,902,2,0,502,229,475
92731,5,901,2,1,503,228,477
92731,6,900,2,0,504,227,477
92731,7,899,2,0,505,226,476
92731,8,898,2,1,506,225,474
92731,9,888,2,0,508,221,176
92731,10,884,2,1,509,220,176
92731,11,883,2,1,511,219,176
92731,12,808,1,0,458,218,176
92770,0,1988,4,0,135,360,347
92770,1,1582,2,0,136,388,886
92770,2,1913,4,0,12,389,363
92770,3,2051,4,1,832,446,363
92770,4,1994,3,1,967,2315,301
92770,5,1999,1,1,968,2316,418
92770,6,2001,1,1,969,2317,418
92770,7,2003,2,1,970,2318,419
92770,8,2005,1,1,971,2319,419
92770,9,2007,1,1,972,2320,420
92770,10,2009,1,1,973,2321,421
92770,11,2011,1,1,974,2322,422
92770,12,2012,1,1,975,2323,423
92770,13,2014,1,1,976,2324,424
92770,14,2017,1,1,977,2325,424
92770,15,2019,1,1,978,2326,424
92770,16,2021,1,1,979,2327,0
92770,17,2023,1,1,980,2328,0
92770,18,2025,1,1,981,2329,0
92770,19,2707,2,0,982,2330,0
92771,0,2707,2,0,982,2330,0
92771,1,2024,2,1,981,2329,0
92771,2,2022,2,1,980,2328,0
92771,3,2020,2,1,979,2327,0
92771,4,2018,2,1,978,2326,424
92771,5,2016,2,1,977,2325,424
92771,6,2015,2,1,976,2324,424
92771,7,2013,2,1,975,2323,423
92771,8,2010,2,1,974,2322,422
92771,9,2008,2,1,973,2321,421
92771,10,2006,2,1,972,2320,420
92771,11,2004,2,1,971,2319,419
92771,12,2002,1,1,970,2318,419
92771,13,2000,2,1,969,2317,418
92771,14,1998,2,1,968,2316,418
92771,15,1995,2,1,967,2315,301
92771,16,2052,3,1,832,446,363
92771,17,17,2,0,12,389,886
92771,18,1581,1,0,136,388,886
92771,19,1328,2,0,135,360,347
92771,20,1988,4,0,135,360,347
92772,0,2954,1,0,459,107,0
92772,1,2749,2,1,1051,889,176
92772,2,2748,2,1,453,215,176
92772,3,821,2,1,457,217,176
92772,4,808,1,0,458,218,176
92772,5,877,1,1,511,219,176
92772,6,876,1,1,509,220,176
92772,7,1483,5,0,508,221,176
92772,8,889,1,0,515,242,291
92772,9,880,1,1,516,243,291
92772,10,881,1,0,517,244,291
92772,11,882,1,1,518,245,292
92772,12,926,1,1,543,246,292
92772,13,925,1,0,542,247,292
92772,14,924,1,0,541,248,292
92772,15,923,1,0,540,249,292
92772,16,921,1,0,538,250,292
92772,17,919,1,0,536,241,293
92772,18,3028,1,1,964,2600,0
92772,19,3026,1,1,1275,2601,0
92772,20,3031,2,0,1276,2602,0
92772,21,3033,2,0,1277,2603,0
92772,22,3035,2,1,1278,2604,294
92772,23,3037,2,1,1279,2605,294
92772,24,3042,2,1,1289,2606,294
92772,25,3044,2,1,1290,2607,294
92772,26,3039,2,1,1280,2608,501
92772,27,3045,2,1,1281,2609,501
92772,28,3047,2,1,1282,2610,501
92772,29,3049,2,1,1283,2611,501
92772,30,3051,2,1,1284,2612,501
92772,31,3054,2,1,1285,2613,501
92772,32,3056,2,1,1286,2614,501
92772,33,3058,2,1,1287,2615,500
92772,34,3252,2,1,1291,2616,0
92772,35,3060,2,1,1274,2617,0
92772,36,3040,0,0,1288,2618,0
92773,0,3040,0,0,1288,2618,0
92773,1,3059,1,1,1274,2617,0
92773,2,3253,1,1,1291,2616,0
92773,3,3057,1,1,1287,2615,500
92773,4,3055,1,1,1286,2614,501
92773,5,3053,1,1,1285,2613,501
92773,6,3052,1,1,1284,2612,501
92773,7,3050,1,1,1283,2611,501
92773,8,3048,1,1,1282,2610,501
92773,9,3046,1,1,1281,2609,501
92773,10,3038,1,1,1280,2608,501
92773,11,3043,1,1,1290,2607,0
92773,12,3041,1,1,1289,2606,0
92773,13,3036,1,1,1279,2605,0
92773,14,3034,1,1,1278,2604,0
92773,15,3032,1,0,1277,2603,0
92773,16,3030,1,0,1276,2602,0
92773,17,3027,2,1,1275,2601,0
92773,18,3029,2,1,964,2600,0
92773,19,934,2,0,536,241,293
92773,20,931,2,0,538,250,292
92773,21,930,2,0,540,249,292
92773,22,929,2,0,541,248,292
92773,23,928,2,0,542,247,292
92773,24,927,2,1,543,246,292
92773,25,892,2,1,518,245,292
92773,26,891,2,0,517,244,291
92773,27,890,2,1,516,243,291
92773,28,879,2,0,515,242,291
92773,29,888,2,0,508,221,176
92773,30,884,2,1,509,220,176
92773,31,883,2,1,511,219,176
92773,32,819,3,0,458,218,0
92773,33,807,1,1,457,217,176
92773,34,2747,1,1,453,215,176
92773,35,2750,1,1,1051,889,176
92773,36,2954,1,0,459,107,0
92808,0,3442,1,0,779,2008,0
92808,1,3387,2,0,2473,2007,0
92808,2,3378,1,0,2475,2001,0
92808,3,1240,1,0,781,2009,261
92808,4,2218,2,0,1007,2337,0
92808,5,2082,2,0,1008,2336,0
92808,6,2272,3,0,1086,2392,0
92808,7,3420,2,1,2487,2587,884
92808,8,3412,2,1,2486,2588,0
92808,9,3410,2,0,2485,2589,0
92808,10,3408,2,1,2484,2590,0
92808,11,3406,2,1,2483,2591,0
92808,12,3405,0,0,2482,2592,0
92809,0,3405,0,0,2482,2592,0
92809,1,3407,1,1,2483,2591,0
92809,2,3409,1,1,2484,2590,0
92809,3,3411,1,0,2485,2589,0
92809,4,3413,1,1,2486,2588,0
92809,5,3421,1,1,2487,2587,884
92809,6,2273,4,0,1086,2392,0
92809,7,2083,1,0,1008,2336,0
92809,8,2081,0,0,1007,2337,0
92809,9,2217,2,0,781,2009,261
92809,10,3381,2,0,2474,2002,0
92809,11,3386,1,0,2473,2007,0
92809,12,3442,1,0,779,2008,0
92816,0,1988,4,0,135,360,347
92816,1,1582,2,0,136,388,886
92816,2,24,3,0,12,389,40
92816,3,25,2,0,13,390,40
92816,4,26,1,1,14,391,264
92816,5,27,1,0,15,392,264
92816,6,327,3,1,192,2093,264
92816,7,329,1,1,193,2094,306
92816,8,330,1,1,194,2095,306
92816,9,325,1,0,195,2096,306
92816,10,326,0,1,196,2097,306
92816,11,350,1,0,197,2098,301
92816,12,348,1,1,198,2099,302
92816,13,2476,1,0,1156,2470,0
92816,14,346,1,0,200,2102,302
92816,15,345,1,0,201,2103,302
92816,16,344,2,0,202,2104,302
92816,17,343,1,1,203,2105,302
92816,18,369,1,0,213,2106,302
92816,19,370,1,1,214,2107,310
92816,20,371,1,0,215,2108,310
92816,21,372,1,1,216,2269,310
92816,22,2180,4,1,217,2165,311
92816,23,2209,1,0,1059,2370,311
92816,24,2170,2,0,1031,2348,311
92816,25,375,1,1,217,2165,311
92816,26,2223,1,1,1064,2369,311
92816,27,376,1,1,218,2166,312
92816,28,1,0,0,1,2167,0
92817,0,1,0,0,1,2167,0
92817,1,374,2,1,218,2166,312
92817,2,2222,2,1,1064,2369,311
92817,3,2179,3,1,217,2165,311
92817,4,2128,1,0,1031,2348,311
92817,5,2208,2,0,1059,2370,311
92817,6,373,2,1,217,2165,311
92817,7,368,2,1,216,2269,310
92817,8,367,2,0,215,2108,310
92817,9,366,2,1,214,2107,310
92817,10,365,2,0,213,2106,302
92817,11,338,2,1,203,2105,302
92817,12,337,1,0,202,2104,302
92817,13,336,2,0,201,2103,302
92817,14,335,2,0,200,2102,302
92817,15,2477,2,0,1156,2470,0
92817,16,333,2,1,198,2099,302
92817,17,349,3,0,197,2098,302
92817,18,331,2,0,195,2096,306
92817,19,324,2,1,194,2095,306
92817,20,323,2,1,193,2094,306
92817,21,322,2,1,192,2093,264
92817,22,20,2,0,15,392,264
92817,23,19,2,1,14,391,264
92817,24,18,1,0,13,390,40
92817,25,17,2,0,12,389,886
92817,26,1581,1,0,136,388,886
92817,27,1328,2,0,135,360,347
92817,28,1988,4,0,135,360,347
92831,0,275,0,0,166,2177,277
92831,1,579,0,1,329,2176,277
92831,2,577,2,0,328,2147,276
92831,3,576,2,0,327,2146,276
92831,4,272,2,0,164,435,53
92831,5,146,2,1,99,434,53
92831,6,198,2,0,98,433,53
92831,7,3330,4,0,2452,844,53
92831,8,191,4,0,92,843,20
92831,9,45,2,0,38,422,20
92831,10,46,1,0,37,423,20
92831,11,93,1,0,64,414,890
92831,12,2264,1,0,63,416,0
92832,0,1988,4,0,135,360,347
92832,1,1582,2,0,136,388,886
92832,2,24,3,0,12,389,40
92832,3,25,2,0,13,390,40
92832,4,26,1,1,14,391,264
92832,5,27,1,0,15,392,264
92832,6,328,1,1,192,2093,264
92832,7,2168,1,1,1050,2273,0
92832,8,350,1,0,197,2098,301
92832,9,348,1,1,198,2099,302
92832,10,346,1,0,200,2102,302
92832,11,345,1,0,201,2103,302
92832,12,1917,2,0,942,2006,302
92832,13,339,1,0,204,2109,302
92832,14,340,1,1,205,2110,302
92832,15,351,1,1,206,2111,308
92832,16,352,1,1,207,2112,308
92832,17,353,1,0,208,2113,308
92832,18,357,1,1,209,2114,309
92832,19,358,1,0,210,2115,309
92832,20,359,1,1,211,2116,309
92832,21,360,1,1,212,2117,309
92832,22,2,0,0,2,2118,0
92833,0,2,0,0,2,2118,0
92833,1,361,2,1,212,2117,309
92833,2,362,2,1,211,2116,309
92833,3,363,2,0,210,2115,309
92833,4,364,2,1,209,2114,309
92833,5,354,2,0,208,2113,308
92833,6,355,2,1,207,2112,308
92833,7,356,2,1,206,2111,308
92833,8,341,2,1,205,2110,302
92833,9,342,2,0,204,2109,302
92833,10,1918,1,0,942,2006,302
92833,11,336,2,0,201,2103,302
92833,12,335,2,0,200,2102,302
92833,13,333,2,1,198,2099,302
92833,14,332,2,0,197,2098,301
92833,15,2169,2,1,1050,2273,0
92833,16,322,2,1,192,2093,264
92833,17,20,2,0,15,392,264
92833,18,19,2,1,14,391,264
92833,19,18,1,0,13,390,40
92833,20,17,2,0,12,389,886
92833,21,1581,1,0,136,388,886
92833,22,1328,2,0,135,360,347
92833,23,1988,4,0,135,360,347
92836,0,147,1,0,100,846,75
92836,1,2722,6,0,1066,866,75
92836,2,148,1,0,101,873,0
92836,3,1849,3,0,100,846,0
92836,4,1716,2,0,897,848,74
92836,5,155,1,0,106,849,74
92836,6,156,1,0,107,850,74
92836,7,622,1,1,351,2179,307
92836,8,623,1,0,352,2180,307
92836,9,624,1,1,353,2181,307
92836,10,625,1,0,354,2182,315
92836,11,626,1,1,355,2271,315
92836,12,627,1,0,356,2183,0
92837,0,627,1,0,356,2183,0
92837,1,632,2,1,355,2271,315
92837,2,631,2,0,354,2182,315
92837,3,630,2,1,353,2181,307
92837,4,629,2,0,352,2180,307
92837,5,628,2,1,351,2179,307
92837,6,209,2,0,107,850,74
92837,7,210,2,0,106,849,74
92837,8,1715,1,0,897,848,74
92837,9,200,2,0,100,846,75
92837,10,201,2,0,101,873,0
92837,11,150,4,0,1066,866,75
92837,12,147,1,0,100,846,75
92838,0,808,1,0,458,218,176
92838,1,877,1,1,511,219,176
92838,2,876,1,1,509,220,176
92838,3,1483,5,0,508,221,176
92838,4,874,1,1,506,225,474
92838,5,873,1,0,505,226,476
92838,6,872,1,0,504,227,477
92838,7,871,1,1,503,228,477
92838,8,870,1,0,502,229,475
92838,9,869,1,0,501,230,475
92838,10,868,1,1,500,231,475
92838,11,866,1,0,498,232,411
92838,12,1965,21,0,499,233,411
92838,13,1963,22,0,498,232,411
92838,14,865,1,1,497,234,0
92838,15,864,1,1,496,2190,0
92838,16,1707,1,0,878,2192,0
92839,0,1707,1,0,878,2192,0
92839,1,907,2,1,496,2190,0
92839,2,905,2,1,497,234,0
92839,3,1964,21,0,498,232,411
92839,4,867,1,0,499,233,411
92839,5,906,2,0,498,232,411
92839,6,904,2,1,500,231,475
92839,7,903,2,0,501,230,475
92839,8,902,2,0,502,229,475
92839,9,901,2,1,503,228,477
92839,10,900,2,0,504,227,477
92839,11,899,2,0,505,226,476
92839,12,898,2,1,506,225,474
92839,13,888,2,0,508,221,176
92839,14,884,2,1,509,220,176
92839,15,883,2,1,511,219,176
92839,16,808,1,0,458,218,176
92850,0,147,1,0,100,846,75
92850,1,2722,6,0,1066,866,75
92850,2,148,1,0,101,873,0
92850,3,1849,3,0,100,846,0
92850,4,1716,2,0,897,848,74
92850,5,155,1,0,106,849,74
92850,6,156,1,0,107,850,74
92850,7,622,1,1,351,2179,307
92850,8,623,1,0,352,2180,307
92850,9,624,1,1,353,2181,307
92850,10,2390,1,0,1138,2450,315
92850,11,2392,1,0,1139,2451,515
92850,12,2394,1,1,1140,2452,514
92850,13,2397,1,0,1142,2453,514
92850,14,2399,1,1,1143,2454,514
92850,15,2403,1,1,1144,2455,125
92850,16,2401,1,0,1141,2456,125
92850,17,2406,2,1,1145,2457,278
92850,18,581,1,1,331,2150,278
92850,19,586,1,0,333,2151,278
92850,20,1737,1,1,905,2303,278
92850,21,587,1,1,334,2171,279
92850,22,614,1,1,347,2172,279
92850,23,615,1,1,348,2173,280
92850,24,1924,1,1,943,2169,0
92850,25,2221,2,1,917,2004,373
92850,26,1827,0,0,916,2003,374
92850,27,1828,1,1,917,2004,373
92850,28,1925,2,1,943,2169,0
92850,29,1740,2,1,906,2304,280
92850,30,616,1,1,349,2170,0
92850,31,617,1,1,350,2174,0
92850,32,277,0,0,169,2175,0
92851,0,277,0,0,169,2175,0
92851,1,621,2,1,350,2174,0
92851,2,620,2,1,349,2170,0
92851,3,1739,1,1,906,2304,280
92851,4,619,2,1,348,2173,280
92851,5,618,2,1,347,2172,279
92851,6,596,2,1,334,2171,279
92851,7,1738,2,1,905,2303,278
92851,8,595,2,0,333,2151,278
92851,9,582,2,1,331,2150,278
92851,10,2405,1,1,1145,2457,278
92851,11,2402,2,0,1141,2456,125
92851,12,2404,2,1,1144,2455,125
92851,13,2400,2,1,1143,2454,514
92851,14,2398,2,0,1142,2453,514
92851,15,2395,2,1,1140,2452,514
92851,16,2393,2,0,1139,2451,515
92851,17,2391,2,0,1138,2450,315
92851,18,630,2,1,353,2181,307
92851,19,629,2,0,352,2180,307
92851,20,628,2,1,351,2179,307
92851,21,209,2,0,107,850,74
92851,22,210,2,0,106,849,74
92851,23,1715,1,0,897,848,74
92851,24,200,2,0,100,846,75
92851,25,201,2,0,101,873,0
92851,26,150,4,0,1066,866,75
92851,27,147,1,0,100,846,75
92856,0,2264,1,0,63,416,0
92856,1,1449,2,0,64,414,19
92856,2,43,2,0,37,423,21
92856,3,42,2,0,36,441,21
92856,4,39,1,0,33,424,22
92856,5,1325,1,0,32,425,22
92856,6,38,1,0,31,426,22
92856,7,37,1,0,30,427,22
92856,8,36,1,0,29,428,22
92856,9,1448,2,0,28,429,22
92856,10,35,1,0,27,430,0
92856,11,300,1,0,181,2125,289
92856,12,299,1,0,180,2126,289
92856,13,288,1,0,177,2127,289
92856,14,305,1,1,183,2128,0
92856,15,306,1,0,184,2129,0
92856,16,307,1,0,185,2130,0
92856,17,2407,1,1,1146,2460,0
92856,18,2409,1,1,1147,2461,0
92856,19,2411,1,1,1148,2462,0
92856,20,2413,1,1,1149,2463,0
92856,21,2415,1,1,1150,2464,0
92856,22,2417,1,1,1151,2465,0
92856,23,2699,1,1,1174,2466,0
92856,24,2419,1,1,1152,2467,0
92856,25,2702,1,1,1175,2468,0
92856,26,2421,0,0,1153,2469,0
92857,0,2421,0,0,1153,2469,0
92857,1,2701,2,1,1175,2468,0
92857,2,2420,2,1,1152,2467,0
92857,3,2700,2,1,1174,2466,0
92857,4,2418,2,1,1151,2465,0
92857,5,2416,2,1,1150,2464,0
92857,6,2414,2,1,1149,2463,0
92857,7,2412,2,1,1148,2462,0
92857,8,2410,2,1,1147,2461,0
92857,9,2408,2,1,1146,2460,0
92857,10,308,2,0,185,2130,0
92857,11,309,2,0,184,2129,0
92857,12,310,2,1,183,2128,0
92857,13,287,4,0,177,2127,0
92857,14,302,2,0,180,2126,289
92857,15,303,2,0,181,2125,289
92857,16,2247,2,0,27,430,454
92857,17,1447,1,0,28,429,22
92857,18,2167,3,0,29,428,22
92857,19,53,2,0,30,427,22
92857,20,52,2,0,31,426,22
92857,21,1326,2,0,32,425,22
92857,22,49,2,0,33,424,21
92857,23,48,1,0,36,441,21
92857,24,46,1,0,37,423,20
92857,25,93,1,0,64,414,890
92857,26,2264,1,0,63,416,0
92858,0,1988,4,0,135,360,347
92858,1,1582,2,0,136,388,886
92858,2,24,3,0,12,389,40
92858,3,25,2,0,13,390,40
92858,4,26,1,1,14,391,264
92858,5,27,1,0,15,392,264
92858,6,328,1,1,192,2093,264
92858,7,2168,1,1,1050,2273,0
92858,8,2155,2,1,1046,2261,445
92858,9,2102,2,1,1016,2267,445
92858,10,2725,6,1,1021,2268,445
92858,11,2173,11,1,1047,2264,445
92858,12,2171,2,0,1017,2262,446
92858,13,2174,22,1,1047,2264,445
92858,14,2156,3,1,1021,2268,445
92858,15,2160,1,1,1048,2263,445
92858,16,2177,22,1,205,2110,302
92858,17,2175,2,0,961,2189,302
92858,18,2176,11,1,205,2110,302
92858,19,351,1,1,206,2111,308
92858,20,352,1,1,207,2112,308
92858,21,2105,31,0,208,2113,308
92858,22,2109,2,1,1022,2265,0
92858,23,2106,0,0,1020,2266,0
92859,0,2106,0,0,1020,2266,0
92859,1,2108,1,1,1022,2265,0
92859,2,2104,32,0,208,2113,308
92859,3,355,2,1,207,2112,308
92859,4,356,2,1,206,2111,308
92859,5,341,2,1,205,2110,302
92859,6,1983,1,0,961,2189,302
92859,7,340,1,1,205,2110,302
92859,8,2161,2,1,1048,2263,445
92859,9,2157,4,1,1021,2268,445
92859,10,2158,1,1,1047,2264,445
92859,11,2172,1,0,1017,2262,446
92859,12,2159,2,1,1047,2264,445
92859,13,2107,1,1,1021,2268,445
92859,14,2101,1,1,1016,2267,445
92859,15,2154,1,1,1046,2261,445
92859,16,332,2,0,197,2098,301
92859,17,2169,2,1,1050,2273,0
92859,18,322,2,1,192,2093,264
92859,19,20,2,0,15,392,264
92859,20,19,2,1,14,391,264
92859,21,18,1,0,13,390,40
92859,22,17,2,0,12,389,886
92859,23,1581,1,0,136,388,886
92859,24,1328,2,0,135,360,347
92859,25,1988,4,0,135,360,347
92862,0,147,1,0,100,846,75
92862,1,2722,6,0,1066,866,75
92862,2,148,1,0,101,873,0
92862,3,1849,3,0,100,846,0
92862,4,1716,2,0,897,848,74
92862,5,155,1,0,106,849,74
92862,6,156,1,0,107,850,74
92862,7,622,1,1,351,2179,307
92862,8,623,1,0,352,2180,307
92862,9,624,1,1,353,2181,307
92862,10,625,1,0,354,2182,315
92862,11,626,1,1,355,2271,315
92862,12,2999,2,0,356,2183,316
92862,13,2993,2,1,1265,2548,316
92862,14,2995,2,1,1266,2549,499
92862,15,2997,2,1,1267,2553,499
92862,16,2991,2,1,1264,2554,499
92862,17,277,0,0,169,2175,0
92863,0,277,0,0,169,2175,0
92863,1,2992,1,1,1264,2554,499
92863,2,2998,1,1,1267,2553,499
92863,3,2996,1,1,1266,2549,499
92863,4,2994,1,1,1265,2548,316
92863,5,627,1,0,356,2183,0
92863,6,632,2,1,355,2271,315
92863,7,631,2,0,354,2182,315
92863,8,630,2,1,353,2181,307
92863,9,629,2,0,352,2180,307
92863,10,628,2,1,351,2179,307
92863,11,209,2,0,107,850,74
92863,12,210,2,0,106,849,74
92863,13,1715,1,0,897,848,74
92863,14,200,2,0,100,846,75
92863,15,201,2,0,101,873,0
92863,16,150,4,0,1066,866,75
92863,17,147,1,0,100,846,75
92864,0,3418,1,0,2493,2593,0
92864,1,3416,1,1,2492,2594,0
92864,2,2288,1,1,1094,2400,461
92864,3,2286,1,1,1093,2399,461
92864,4,2284,1,1,1092,2398,460
92864,5,2282,1,0,1091,2397,460
92864,6,2280,1,0,1090,2396,460
92864,7,2278,1,0,1089,2395,459
92864,8,2276,1,1,1088,2394,459
92864,9,2274,1,1,1087,2393,459
92864,10,2270,1,0,1086,2392,261
92864,11,2083,1,0,1008,2336,0
92864,12,2081,0,0,1007,2337,0
92864,13,2217,2,0,781,2009,261
92864,14,3441,3,0,2475,2001,0
92864,15,2909,0,0,1244,2444,0
92865,0,2909,0,0,1244,2444,0
92865,1,3378,1,0,2475,2001,0
92865,2,1240,1,0,781,2009,261
92865,3,2218,2,0,1007,2337,0
92865,4,2082,2,0,1008,2336,0
92865,5,2271,2,0,1086,2392,261
92865,6,2275,2,1,1087,2393,459
92865,7,2277,2,1,1088,2394,459
92865,8,2279,2,0,1089,2395,459
92865,9,2281,2,0,1090,2396,460
92865,10,2283,2,0,1091,2397,460
92865,11,2285,2,1,1092,2398,460
92865,12,2287,2,1,1093,2399,461
92865,13,3354,3,1,1094,2400,0
92865,14,3417,2,1,2492,2594,0
92865,15,3418,1,0,2493,2593,0
92870,0,1988,4,0,135,360,347
92870,1,1582,2,0,136,388,886
92870,2,24,3,0,12,389,40
92870,3,25,2,0,13,390,40
92870,4,26,1,1,14,391,264
92870,5,27,1,0,15,392,264
92870,6,328,1,1,192,2093,264
92870,7,2168,1,1,1050,2273,0
92870,8,2155,2,1,1046,2261,445
92870,9,2102,2,1,1016,2267,445
92870,10,2725,6,1,1021,2268,445
92870,11,2160,1,1,1048,2263,445
92870,12,2177,22,1,205,2110,302
92870,13,2175,2,0,961,2189,302
92870,14,2176,11,1,205,2110,302
92870,15,2111,2,1,1023,2339,302
92870,16,2112,1,1,1024,2340,444
92870,17,2114,1,1,1025,2341,444
92870,18,2117,2,0,1019,2342,443
92870,19,2224,1,1,1065,2371,443
92870,20,2119,2,1,1026,2343,443
92870,21,2121,2,1,1027,2344,442
92870,22,2122,1,0,1028,2345,442
92870,23,2124,1,0,1029,2346,442
92870,24,2126,1,1,1030,2347,311
92870,25,2170,2,0,1031,2348,311
92870,26,2131,2,1,1033,2349,441
92870,27,2178,2,0,1032,2350,441
92870,28,2133,2,1,1034,2351,441
92870,29,2134,1,1,1035,2352,440
92870,30,2137,2,1,1036,2353,439
92870,31,2861,2,1,1236,2537,0
92870,32,2138,1,1,1037,2354,439
92870,33,2140,1,1,1038,2355,439
92870,34,2142,1,0,1039,2356,311
92870,35,2208,2,0,1059,2370,311
92870,36,375,1,1,217,2165,311
92870,37,2223,1,1,1064,2369,311
92870,38,2144,2,1,1040,2357,312
92870,39,2152,1,1,1041,2358,438
92870,40,2150,1,1,1042,2359,438
92870,41,2148,1,1,1043,2360,438
