1177,Giebułtów Morgi,2490,g,,
1178,Będkowice Pętla,121342423,b,,
1179,Rzozów Skotnica,2480,r,,
1180,Rzozów PKP,2482,r,,
1181,Rzozów Zagonnie,2481,r,,
1182,Radziszów Kładka,2483,r,,
1183,Radziszów Zacisze,2484,r,,
1184,Radziszów Podwale,2485,r,,
1185,Radziszów Zawodzie,2486,r,,
1186,Radziszów PKP,2487,r,,
1187,Nielepice,2200,n,,
1188,Krzysztoforzyce,2543,k,,
1189,Piekary Pałac,2488,p,,
1190,Krzyszkowice Os. Szymanowskiego,2496,k,,
1191,Krzyszkowice Kościół,2495,k,,
1192,Krzyszkowice Kasztanowa I,2494,k,,
1193,Krzyszkowice Kasztanowa II,2493,k,,
1194,Krzyszkowice Modrzewiowa,2492,k,,
1195,Krzyszkowice Różana,2491,k,,
1196,Lusina Łany,2500,l,,
1197,Nowa Wieś Jesionka,2514,n,,
1198,Przeginia Duchowna Szkoła,2513,p,,
1199,Przeginia Duchowna Centrum,2512,p,,
1200,Czernichów II,2507,c,,
1201,Przeginia Narodowa II,2510,p,,
1202,Dąbrowa Szlachecka,2501,d,,
1203,Czernichów Stacja Paliw,2505,c,,
1204,Czernichów GS,2506,c,,
1205,Wołowice Sklep,2502,w,,
1206,Wołowice III,2503,w,,
1207,Wołowice Niwa,2504,w,,
1208,Rybna Nowy Świat,2522,r,,
1209,Rybna,2519,r,,
1210,Rybna II,2521,r,,
1211,Rybna I,2520,r,,
1212,Rybna Ośrodek Zdrowia,2517,r,,
1213,Rybna Dół,2518,r,,
1214,Przeginia Duchowna,2516,p,,
1215,Czułówek,2515,c,,
1216,Rączna Podlas,2524,r,,
1217,Rączna Dzikowiec,2523,r,,
1218,Ratanice,2525,r,,
1219,Ratanice I,2526,r,,
1220,Kłokoczyn,2527,k,,
1221,Kamień,2534,k,,
1222,Kamień Dół,2533,k,,
1223,Rusocice II,2532,r,,
1224,Rusocice I,2530,r,,
1225,Rusocice Łęg,2528,r,,
1226,Czernichów Bór,2508,c,,
1227,Przeginia Narodowa,2509,p,,
1228,Przeginia Duchowna Bar,2511,p,,
1229,Rusocice Skład,2529,r,,
1230,Rusocice Wieś,2531,r,,
1231,Łuczyce Zjawienie,2389,ł,,
1232,Wielkie Drogi Ośrodek Zdrowia,2428,w,,
1233,Wielkie Drogi Szkoła,2429,w,,
1234,Wrząsowice Kowaleca,2201,w,,
1235,Nielepice Stadnina,2536,n,,
1236,Pisary Dwór,2537,p,,
1237,Dąbrowa Szlachecka Krzemiennik,2535,d,,
1238,Muzeum Inżynierii Miejskiej,9913,m,,
1239,Most Kotlarski,892,m,,
1240,Balice II,2538,b,,
1241,Wydział Zarządzania UJ,776,w,,
1242,Dąbrowa I,774,d,,
1243,Os.Łokietka,775,o,,
1244,Skawina PKP,2444,s,,
1245,Grotowa I,2540,g,,
1246,Ściejowice Na Bagnach,2539,ś,,
1247,Siwka,9915,s,,
1248,Krzysztoforzyce Góra,2541,k,,
1249,Krzysztoforzyce Sklep ,2542,k,,
1250,Balice PKP,10001,b,,
1251,Terminal Międzynarodowy,10002,t,,
1252,Terminal Krajowy,10003,t,,
1253,Puszkarska,777,p,,
1255,Bonarka,778,b,,
1256,Krzysztoforzyce przy Dworze,2544,k,,
1257,Kocmyrzów Krzyżówka,2545,k,,
1258,Bojki,780,b,,
1259,Wysłouchów,779,w,,
1260,Rusocice Jałowce,2547,r,,
1261,Rusocice Załęg,2546,r,,
1264,Wiktorowice Granica,2554,w,,
1265,Zastów Działki,2548,z,,
1266,Wiktorowice Skrzyżowanie,2549,w,,
1267,Wiktorowice Centrum,2553,w,,
1268,Wiktorowice Rozdzielnia Wód,2550,w,,
1269,Maciejowice Góra,2551,m,,
1270,Maciejowice,2552,m,,
1271,Białoprądnicka,781,b,,
1272,Fiszera,10005,f,,
1273,Radzikowskiego Osiedle,10006,r,,
1274,Chobot,2617,c,,
1275,Niepołomice Moczydło,2601,n,,
1276,Niepołomice Dworzec,2602,n,,
1277,Niepołomice Rynek,2603,n,,
1278,Niepołomice Batorego,2604,n,,
1279,Niepołomice Batorego II,2605,n,,
1280,Wola Batorska Ruskie,2608,w,,
1281,Wola Batorska Żwirownia,2609,w,,
1282,Wola Batorska Kościół,2610,w,,
1283,Wola Batorska Cmentarz,2611,w,,
1284,Wola Batorska Borek,2612,w,,
1285,Wola Batorska Mikoniowiec,2613,w,,
1286,Wola Batorska Zamoglice,2614,w,,
1287,Zabierzów Bocheński Centrum,2615,z,,
1288,Chobot Leśniczówka,2618,c,,
1289,Niepołomice Jazy,2606,n,,
1290,Niepołomice Jazy II,2607,n,,
1291,Wola Zabierzowska,2616,w,,
1292,Grabie Szczurów,2621,g,,
1293,Grabie Dom Kultury,2622,g,,
1294,Brzegi III,2620,b,,
1295,Grabie Kościół,2623,g,,
1296,Niepołomice Podgrabie,2624,n,,
1297,Niepołomice Pasternik,2625,n,,
1262,Rzebika,678,r,50.0404,19.993
1263,Mały Płaszów,711,m,50.0397,20.0
1254,Zajezdnia Wola Duchacka,623,z,50.0241,19.9604
1298,Niepołomice Kątek,2626,n,,
1299,Niepołomice Poręby,2627,n,,
1300,Niepołomice Diesla,2628,n,,
1301,Niepołomice Wodna,2629,n,,
1302,Niepołomice Płaszowska I,2630,n,,
1303,Niepołomice Kościuszki,2631,n,,
1304,Ochmanów Otaczarnia,3639,o,,
1305,Zakrzów,2638,z,,
1306,Niepołomice Boryczów,2632,n,,
1307,Niepołomice Wielicka,2633,n,,
1308,Staniątki Wiadukt,2634,s,,
1309,Podłęże Centrum,2635,p,,
1310,Podłęże Straż,2636,p,,
1311,Podłęże Balachówka,2637,p,,
1312,Węgrzce Sudół I,2570,w,,
1313,Ochmanów Oknoplast,2639,o,,
1314,Podłęże Przedszkole,3636,p,,
1315,Słomniki Osiedle,2662,s,,
1316,Słomniki Rynek,2661,s,,
1317,Słomniki Zagłoby,2660,s,,
1318,Polanowice,2656,p,,
1319,Marszowice Góry,2652,m,,
1320,Wysiołek Luborzycki Radwany,2651,w,,
1321,Wysiołek Luborzycki I,2650,w,,
1322,Marszowice,2653,m,,
1323,Polanowice Kolonia,2655,p,,
1324,Marszowice I,2654,m,,
1325,Ratajów Skrzyżowanie,2659,r,,
1326,Niedźwiedź PKP,2657,n,,
1327,Niedźwiedź Felix,2658,n,,
1328,Agatowa,782,a,,
1329,Ochodza Dom Ludowy,2445,o,,
1330,Ochodza Staw,2446,o,,
1331,Ochodza Odwiśle,2447,o,,
1332,Wola Luborzycka Działki,2571,w,,
1333,Mników Pańska Góra,9201,m,,
1334,Mników Skały,9202,m,,
1335,Czułów Skały,9203,c,,
1336,Wola Radziszowska Podgaźle,2449,w,,
1337,Wola Radziszowska Łęg,2448,w,,
1338,Czułówek Kapliczka,10500,c,,
1339,Sanka Skrzyżowanie,10501,s,,
1340,Rybna Dolna,10503,r,,
1341,Rybna Zagórze,2582,r,,
1342,Rybna Granica,10555,r,,
1343,Jeziorzany Kościół,10556,j,,
1344,Czułów Kapliczka,10554,c,,
1345,Rączna Kościół,10505,r,,
1346,Bunscha,783,b,,
1347,Konary Sęk,2499,k,,
1348,Podgrabie Most,10222,p,,
1349,Niepołomice Fabryczna,cvn,n,,
1350,Fort Winnica,10557,f,,
1351,Winnicka,10558,w,,
1352,Giebułtów Zbiornik,2458,g,,
1353,Modlniczka Poligon,2459,m,,
1354,Krzęcin Częsna,232323223,k,,
1355,Będkowice Pętla,10007,b,,
1356,Niepołomice Fabryczna,10004,n,,
1357,Krzęcin Częsna,2497,k,,
1358,Lipińskiego,10550,l,,
1359,Ruczaj-Zaborze,10551,r,,
1365,Czułówek Kapliczka,2584,c,,
1366,Sanka Skrzyżowanie,2580,s,,
1367,Rybna Dolna,2583,r,,
1368,Rybna Granica,2581,r,,
1369,Jeziorzany Kościół,2586,j,,
1370,Rączna Kościół,2585,r,,
1371,Fort Winnica,784,f,,
1372,Winnicka,785,w,,
1373,Cmentarz Batowice Wschód,10500,c,,
1374,Śliwiaka,758,ś,,
1375,Fiszera,786,f,,
1376,Radzikowskiego Osiedle,787,r,,
1377,Karowa I,788,k,,
1378,Centrum JP II,30303,c,,
2451,Bronowice Małe ,131311312,b,,
2453,Centrum JP II,789,c,,
2454,Kopanka Przeryte Pętla,10525,k,,
2455,Kopanka II,20555,k,,
2456,Kopanka Kapliczka,10524,k,,
2457,Kopanka Szkoła,10254,k,,
2458,Robotnicza,20557,r,,
2459,Skawina Energetyków,10256,s,,
2460,Jurczyce Dom Ludowy,10875,j,,
2461,Jurczyce Szkoła,10475,j,,
2462,Jurczyce Podole,10563,j,,
2463,Radziszów Za Mogiłką,10785,r,,
2464,Grabie Kuźnia,10645,g,,
2465,Grabie,10954,g,,
2466,Skawina Nad Potokiem,3mik3irm,s,,
2467,Zabawa,10541,z,,
2468,Mała Wieś,10545,m,,
2469,Sułków,10544,s,,
2476,Skawina Podlipki,2599,s,,
2478,Skawina Tyniecka Osiedle,2335,s,,
2482,Kopanka,2592,k,,
2483,Kopanka II,2591,k,,
2484,Kopanka Kapliczka,2590,k,,
2485,Kopanka Szkoła,2589,k,,
2486,Skawina Robotnicza,2588,s,,
2487,Skawina Energetyków,2587,s,,
2488,Jurczyce Dom Ludowy,2595,j,,
2489,Jurczyce Szkoła,2596,j,,
2490,Jurczyce Podole,2597,j,,
2491,Radziszów Za Mogiłką,2598,r,,
2492,Grabie Kuźnia,2594,g,,
2493,Grabie,2593,g,,
2494,Skawina Nad Potokiem,2498,s,,
2495,Zabawa,2642,z,,
2496,Mała Wieś,2641,m,,
2497,Sułków,2640,s,,
2498,Mogilany Cicha,4234234,m,,
2500,Cracovia Błonia,893,c,,
2501,Cracovia Stadion,894,c,,
2502,Wieliczka Park,10555,w,,
2503,Wieliczka Park,2643,w,,
2452,Aleja 29 Listopada,844,a,50.0892,19.9586
2481,Skawina Korabniki,2248,s,49.9747,19.8584
2471,Skawina Os.Radziszowskie,2250,s,49.9618,19.8164
2472,Skawina Radziszowska,2249,s,49.971,19.8237
2480,Skawina Samborek Most,2332,s,49.9888,19.8111
2470,Brzyczyna,573,b,49.9726,19.8689
2474,Skawina Popiełuszki,2002,s,49.9746,19.8317
2475,Skawina Cmentarz,2001,s,49.9758,19.8311
2479,Skawina Tyniecka,2334,s,49.9845,19.8164
2499,Mogilany Cicha,2025,m,50.0233,19.7705
1362,Wadów Ośrodek Pracy,208,w,50.0928,20.1332
1364,Wielkie Drogi,2418,w,49.9589,19.7221
1363,Wydział Biologii UJ,291,w,50.0245,19.9021
2504,Wzgórza Krzesław I,124,w,50.0918,20.0606
2505,Michałowice Ośrodek Zdrowia,2644,m,,
2506,Michałowice Kwiaty Polne,2368,m,,
2508,Wieliczka Niepołomska,10558,w,,
2509,Wieliczka Niepołomska,3645,w,,
2510,Zabawa I,2645,z,,
2511,Batowice Stacja PKP,3000,b,,
2512,Wola Zachariaszowska Kresy,3001,w,,
2513,Wileńska,43545345,w,,
2514,Wileńska,7904234,w,,
2515,Wileńska,838,w,,
2516,Mobilis,10,m,,
2517,Śliwiaka Zakłady,759,ś,,
2519,Garlica Duchowna Rozjazd,343434,g,,
2520,Garliczka Chochół,353535,g,,
2521,Owczary Górna,363636,o,,
2522,Owczary Długa,373737,o,,
2523,Owczary Gajowa,383838,o,,
2578,Weigla,757,w,,
2609,Bieżanów Granica Miasta,2471,b,,
2610,Ślaskiego,774,ś,,
2611,Balice PKP,2568,b,,
2612,Kraków Airport T2,2567,k,,
2613,Dziekanowice Stacja Batowice,3000,d,,
2624,MOBILIS,10,m,,
2628,Garlica Duchowna Rozjazd,2674,g,,
2629,Garliczka Chochół,2673,g,,
2630,Owczary Górna,2672,o,,
2631,Owczary Długa,2670,o,,
2632,Owczary Gajowa,2671,o,,
2637,Lusina Granica,2555,l,,
2638,Libertów Dolny,2556,l,,
2530,Przybyszewskiego,351,p,50.0709,19.8984
2533,Armii Krajowej,352,a,50.0717,19.892
2539,Rondo Hipokratesa,162,r,50.0901,20.0219
2543,Wańkowicza,121,w,50.0871,20.0472
2581,Nowy Bieżanów Południe,658,n,50.0125,20.0157
2580,Nowy Bieżanów,702,n,50.0154,20.0231
2576,Zajezdnia Płaszów,684,z,50.0354,20.0116
2532,Bosaków,860,b,50.0828,19.9639
2603,Bulwarowa Ogródki Działkowe,288,b,50.071,20.0535
2596,Łużycka,630,ł,50.0079,19.9744
2544,Sołtysowska,173,s,50.0669,20.0121
2623,Wielicka Granica Miasta,2222,w,49.9994,20.0283
2640,Wróżenicka,234,w,50.1123,20.1782
2579,Bieżanów Drożdżownia PKP,718,b,50.0115,20.0362
2605,Świdzińskiego,749,ś,50.0105,20.0325
2608,Dworzec Główny Zachód,760,d,50.0675,19.9448
2614,Drożdżowa,719,d,50.0125,20.0417
2574,Biskupińska,685,b,50.0363,20.0136
2570,Surzyckiego,679,s,50.0391,20.0045
2587,Fort Swoszowice,608,f,49.9889,19.9568
2616,Na Budzyniu,404,n,50.1118,19.8933
2615,Gaik,442,g,50.1087,19.8787
2550,Gustawa Morcinka,127,g,50.104,20.0722
2635,Balice Grzybów,2292,b,50.0906,19.7825
2573,Albatrosów,686,a,50.037,20.0182
2548,Suche Stawy,210,s,50.0675,20.0591
2547,Sieroszewskiego,186,s,50.0661,20.0513
2643,Ostafina,230,o,50.105,20.1712
2594,Niebieska Autostrada,632,n,49.9995,19.9886
2593,Szczegów,707,s,49.9935,19.9958
2583,Hallera,637,h,50.0036,19.994
2584,Słona Woda,638,s,50.0036,20.0036
2566,Fort Bodzów,511,f,50.0316,19.865
2567,Górka Pychowicka,510,g,50.0339,19.8757
2528,Batalionu  Skała  AK,386,b,50.0888,19.9234
2644,Kościelniki,227,k,50.0902,20.1752
2606,Natansona,449,n,50.096,19.9482
2507,Michałowice Las Michałowski,2366,m,50.1545,19.9491
2557,Lasek Mogilski,183,l,50.0544,20.0494
2636,Balice Leśna,2005,b,50.09,19.7868
2595,Cechowa,705,c,50.007,19.9718
2602,Sudolska,445,s,50.0919,19.9646
2541,Nad Dłubnią,159,n,50.0893,20.0391
2571,Sułkowskiego,624,s,50.0237,19.969
2545,Sołtysowska Zakłady,174,s,50.0642,20.0145
2525,Mydlniki Granica Miasta,368,m,50.0901,19.8373
2556,Siwka,177,s,50.0583,20.0165
2537,Lema,112,l,50.0639,19.9876
2639,Ważewskiego,567,w,49.9836,19.9125
2600,Tretówka,543,t,49.9905,19.864
2641,Wróżenice Górka,232,w,50.1129,20.1826
2622,Skawina Os. Radziszowskie,2250,s,49.9618,19.8164
2526,Pachońskiego,410,p,50.0952,19.9315
2619,Leszka Białego,280,l,50.0958,20.0513
2561,Bolesława Śmiałego,516,b,50.0527,20.0028
2565,Bagienna,730,b,50.01,19.841
2599,Warchałowskiego,542,w,49.9903,19.8595
2620,Jana Kaziemierza,155,j,50.095,20.0471
2535,Kraków Airport T1,2070,k,50.0714,19.7999
2527,Prądnik Biały,411,p,50.0962,19.9302
2529,Piaszczysta,420,p,50.0965,19.9321
2542,Makuszyńskiego,160,m,50.0861,19.9887
2582,Nowy Prokocim,656,n,50.0161,20.0122
2572,Ks. Targosza,697,k,50.0428,20.0529
2560,Park  Skały Twardowskiego ,507,p,50.038,19.8988
2569,Pychowice,508,p,50.0368,19.8946
2568,Rodzinna,509,r,50.0351,19.8857
2588,Geologów,611,g,49.9852,19.9782
2642,Hektary,231,h,50.1097,20.1756
2518,Benedyktowicza,304,b,50.0476,19.8892
2598,Wrony,540,w,49.9953,19.8524
2590,Drużbackiej,612,d,49.9822,19.9893
2591,Soboniowice Granica Miasta,615,s,49.9729,19.989
2546,Sołtysowska Osiedle,175,s,50.0644,20.0196
2633,Belwederczyków,434,b,50.106,19.9647
2558,Stare Wiślisko,184,s,50.0593,20.0503
2577,Złocieniowa,713,z,50.0162,20.0509
2540,Os. Mistrzejowice Nowe,151,o,50.095,20.021
2555,Wadów Os. Kolejowe,207,w,50.097,20.1287
2554,Wadów Glinik,208,w,50.0928,20.1332
2563,Kolna,515,k,50.0241,19.8325
2552,Węgrzynowice Dół,272,w,50.1036,20.1495
2551,Barwna,279,b,50.0764,20.0833
2575,Obrońców Modlina,683,o,50.0207,19.974
2549,Cmentarz Grębałów Zachód,124,c,50.0918,20.0606
2617,Jordanowska,399,j,50.0948,19.9151
2559,Koszykarska,668,k,50.0526,19.9895
2621,Zesławice Ogródki Działkowe,129,z,50.1057,20.0497
2604,Łuczyńskiego,746,ł,50.0131,19.9134
2657,Dymarek,788,d,,
2660,Wola Bat. Ruskie,2608,w,,
2661,Wola Batorska  Żwirownia,2609,w,,
2662,Wola Batorska  Kościół,2610,w,,
2663,Wola Batorska  Cmentarz,2611,w,,
2664,Wola Batorska  Borek,2612,w,,
2646,Szymańskiego,220,s,50.0597,20.0267
462,Agencja Kraków Wschód,110,a,50.0878,20.0796
780,Ajka,2007,a,49.9711,19.8292
2473,Skawina Ajka,2007,s,49.9711,19.8292
117,Akacjowa,867,a,50.0815,19.9772
366,Aleja Pokoju,810,a,50.0588,19.9624
2536,Kordylewskiego,810,k,50.0588,19.9624
235,Aleksandrowice,2077,a,50.0812,19.764
1122,Aleksandry,764,a,50.0084,20.0182
403,Arka,164,a,50.0839,20.0301
86,Armii Krajowej ,351,a,50.0709,19.8984
647,Bacutil,693,b,50.0341,20.0422
221,Balice Autostrada,2072,b,50.0854,19.8082
892,Balice OSP,2291,b,50.0867,19.7912
2592,Żelazowskiego,708,ż,49.9885,20.0002
78,Batorego,828,b,50.0668,19.9291
981,Będkowice Borynia,2329,b,50.1759,19.7545
272,Bielańskie Skały,309,b,50.0441,19.8512
389,Bieńczyce,162,b,50.0901,20.0219
867,Bieńczycka,117,b,50.0759,20.0208
649,Bieżanów Bazy,695,b,50.0252,20.0382
665,Bieżanów Pomnik,666,b,50.0182,20.0334
34,Bociana,431,b,50.0939,19.9523
592,Bogucianka,518,b,50.0101,19.8121
207,Bolechowice II,2112,b,50.1421,19.7969
1118,Borek Szlachecki I,2414,b,49.9655,19.7765
451,Brama nr 4,213,b,50.0649,20.075
2652,Branice Ośrodek Zdrowia,261,b,50.0583,20.1292
513,Branice Na Dole,258,b,50.0647,20.1414
135,Bronowice Małe,360,b,50.0818,19.882
2524,Lindego,363,l,50.0808,19.8709
765,Brücknera,538,b,50.0122,19.8759
639,Brzegi I,2202,b,50.0333,20.094
1016,Brzezie Działki,2267,b,50.1166,19.8291
1048,Brzezie Kulka,2263,b,50.1249,19.8148
239,Brzoskwinia Sklep,2087,b,50.0955,19.7183
883,Buków Szkoła,2288,b,49.9464,19.8466
410,Centralna I,173,c,50.0669,20.0121
2650,Truskawkowa,264,t,50.0477,20.1282
152,Chełmska,335,c,50.0639,19.8412
253,Cholerzyn Sklep,2058,c,50.0592,19.7689
87,Cichy Kącik,347,c,50.0627,19.9033
2531,Cmentarz Rakowicki Zachód,840,c,50.076,19.9471
448,Cmentarz Grębałów,887,c,50.0911,20.0702
679,Ćwiklińskiej,657,ć,50.0154,20.0188
920,Czerwiakowskiego,884,c,50.0083,20.01
246,Czułów II,2065,c,50.0597,19.7034
370,Dąbie,814,d,50.0608,19.9793
31,Dożynkowa,426,d,50.1025,19.9461
843,Droga do Janowic,2240,d,49.9322,19.9939
2656,Nadbrzezie,290,n,50.07,20.1017
528,Droga do Pleszowa,262,d,50.0549,20.1254
2651,Chałupki Górne,262,c,50.0549,20.1254
192,Droga do Rząski,2093,d,50.102,19.8614
914,Drożdżownia PKP I,749,d,50.0105,20.0325
1060,Dworzec Główny Wschód,461,d,50.0685,19.9493
2655,Oczyszczalnia Ścieków  Kujawy ,284,o,50.0522,20.1017
2625,Aleja Waszyngtona,318,a,50.0533,19.8976
374,Elektrociepłownia Kraków,113,e,50.0567,20.001
673,Fabryka Drożdży,719,f,50.0125,20.0417
754,Forteczna,547,f,50.0009,19.9065
1172,Giebułtów,2123,g,50.1416,19.8842
276,Glinnik,305,g,50.0468,19.8829
52,Glogera,421,g,50.1043,19.9264
2618,Glogera Granica Miasta,439,g,50.1025,19.9275
1091,Gołuchowice Jurczyce,2397,g,49.9437,19.7782
831,Górnickiego,447,g,50.0947,19.9398
701,Grabówki,616,g,49.9738,20.0005
444,Grębałów Skrzyżowanie,127,g,50.104,20.0722
363,Hala Targowa,808,h,50.0587,19.9489
931,Herberta,580,h,50.0102,19.9439
38,Imbramowska,422,i,50.0879,19.9478
184,Trojanowice,2129,t,50.1393,19.899
307,Jeziorzany I,2033,j,49.9931,19.7767
742,Jugowicka,581,j,50.0075,19.9305
445,Kantorowice,128,k,50.1041,20.062
717,Karpińskiego,626,k,50.0164,19.9633
2562,Tyniecka Autostrada,725,t,50.0218,19.8274
82,Kawiory,349,k,50.0682,19.9144
945,Kenara,728,k,49.982,19.96
429,Klasztorna,189,k,50.0685,20.0519
1026,Kobylany I,2343,k,50.1481,19.753
1065,Kobylany Remiza,2371,k,50.1486,19.7582
873,Kocmyrzów I,2310,k,50.1301,20.1303
459,Kombinat,107,k,50.079,20.0658
326,Konopnickiej,500,k,50.0529,19.9293
705,Kosocice II,707,k,49.9935,19.9958
2585,Kosocicka,639,k,50.0045,20.0112
606,Kostrze I,511,k,50.0316,19.865
724,Krakówka,600,k,49.9785,19.9322
168,Krasieniec,2159,k,50.2074,19.9377
934,Krasieniec Zakupny,2010,k,50.2113,19.9497
803,Kraśnik,2226,k,49.9639,19.935
49,Krowodrza II,386,k,50.0888,19.9234
1099,Krzęcin Szkoła,2403,k,49.9438,19.7395
309,Księcia Józefa,303,k,50.0481,19.8972
544,Kujawy,269,k,50.0482,20.1003
2607,Słomczyńskiego,448,s,50.0983,19.9581
924,Kuźnicy Kołłątajowskiej II,449,k,50.096,19.9482
776,Libertów Działy,570,l,49.9721,19.8913
569,Limanowskiego,641,l,50.0451,19.9545
288,Liszki II,2023,l,50.0346,19.7736
59,Łokietka,385,ł,50.0859,19.923
471,Lubocza Trafo,199,l,50.0943,20.1002
2627,Bystronia,205,b,50.1098,20.1147
482,Łuczanowice Skrzyżowanie,204,ł,50.1115,20.1201
1120,Łuczyce Las,2385,ł,50.1591,20.092
722,Lusina Dolna,2224,l,49.9737,19.9335
1000,Lusina Pętla,2260,l,49.9613,19.9179
96,Majora,864,m,50.0883,19.9645
398,Makuszyńskiego,159,m,50.0893,20.0391
625,Malborska,621,m,50.0263,19.9736
2659,Skawina  Elektrownia,2407,s,49.9729,19.8027
2658,Skawina  Piłsudskiego,2408,s,49.9718,19.7981
2654,Rzepakowa Świetlica,253,r,50.0575,20.1586
2649,Zakępie,238,z,50.0679,20.1896
2648,Brzeska,278,b,50.0725,20.1897
2647,Wyciąska,243,w,50.0696,20.1623
2653,Ciekowiec,255,c,50.0504,20.1644
880,Malborska Szkoła,751,m,50.0222,19.9654
85,Miasteczko Studenckie AGH,350,m,50.0699,19.905
331,Michałowice,2150,m,50.1512,19.9838
1058,Michałowice Banasiówka,2364,m,50.1459,19.9678
332,Michałowice Komora,2149,m,50.1421,19.9704
905,Michałowice Koźlica,2303,m,50.1604,19.9895
2538,Miśnieńska,140,m,50.0945,20.0001
1,Młynka Pętla,2167,m,50.1119,19.6924
248,Mników Sklep,2063,m,50.0598,19.7219
983,Modlniczka I,2012,m,50.1151,19.8571
411,Montin,174,m,50.0642,20.0145
231,Morawica Mostek,2081,m,50.0827,19.7388
548,Na Załęczu I,177,n,50.0583,20.0165
620,Kamieńskiego,618,k,50.0289,19.9571
279,Nowa Wieś Kościół,2053,n,50.0273,19.6975
861,Ochojno Remiza,2296,o,49.9541,19.9737
18,Ojcowska,395,o,50.1009,19.8842
2534,Olszanica Ogródki Działkowe,343,o,50.0644,19.8186
102,Olszecka,865,o,50.0886,19.9695
760,Opatkowice Wiadukt,703,o,49.9947,19.9184
431,Orkana,283,o,50.0733,20.0502
111,Os.Dywizjonu 303,168,o,50.0846,20.0001
404,Os.Kościuszkowskie,172,o,50.0826,20.0166
428,Os.Wandy,190,o,50.0694,20.0487
377,Os.Złotego Wieku,141,o,50.0938,20.0045
963,Panieńskich Skał,454,p,50.0686,19.8641
491,Parowozownia,275,p,50.0936,20.1469
2553,Węgrzynowicka,275,w,50.0936,20.1469
15,Pasternik,392,p,50.098,19.8685
835,Petrażyckiego,734,p,49.9808,19.8737
687,Piaski Wielkie,631,p,50.0059,19.9828
270,Piekary,2021,p,50.0235,19.7957
350,Pielgrzymowice I,2174,p,50.151,20.0476
119,Pilotów,857,p,50.0784,19.9709
1038,Pisary Mleczarnia,2355,p,50.1247,19.7021
1360,Plac Wszystkich Świętych,821,p,50.0591,19.938
458,Pleszów,218,p,50.0729,20.1182
967,Skrzyżowanie do Podchruścia,2315,s,50.1142,19.8713
73,Politechnika,839,p,50.0707,19.9446
648,Półłanki,694,p,50.0281,20.0393
380,Popielidów,146,p,50.0994,20.0187
2626,Jana Kazimierza,155,j,50.095,20.0471
163,Port Lotniczy (Airport),2070,p,50.0714,19.7999
870,Prądnik Biały Zachód,756,p,50.0936,19.9228
100,Prądnik Czerwony,846,p,50.0965,19.9744
2586,Jerzmanowskiego,653,j,50.0107,20.0081
661,Prokocim Cmentarz,662,p,50.0221,20.0055
478,Prusy Szkoła,2184,p,50.1142,20.0856
671,Pruszyńskiego,722,p,50.0137,20.0489
354,Raciborowice,2182,r,50.1167,20.0324
1034,Radwanowice II,2351,r,50.1444,19.7082
797,Radziszów Leśniczówka,2256,r,49.9161,19.8185
695,Rajsko,610,r,49.9869,19.969
2589,Malinowskiego,532,m,49.9841,19.9836
408,Rondo Czyżyńskie,103,r,50.0734,20.0175
587,Rostworowskiego,527,r,50.0296,19.9129
1059,Rudawa PKP,2370,r,50.1199,19.7135
652,Rybitwy Rozjazd,690,r,50.0462,20.0442
579,Rynek Dębnicki,503,r,50.0518,19.9268
194,Rząska UR,2095,r,50.097,19.8461
859,Rzeszotary Górne,2216,r,49.9457,19.9729
842,Rzeszotary Zalesie,2239,r,49.9316,19.9812
257,Kryspinów Sanka,2036,k,50.0422,19.7878
615,Sanktuarium Bożego Miłosierdzia,560,s,50.0226,19.933
301,Ściejowice Granica,2028,ś,50.0113,19.7752
943,Sieborowice,2169,s,50.1596,20.0359
142,Sielanka,326,s,50.0653,19.8777
1133,Skawina 29 Listopada,2437,s,49.9729,19.8346
782,Skawina Cmentarz,2002,s,49.9746,19.8317
1135,Skawina Kopernika,2439,s,49.9686,19.8438
1134,Skawina Starostwo Powiatowe,2438,s,49.9719,19.8378
766,Skotniki,537,s,50.0068,19.8743
2634,Opatkowice Zadworze,750,o,49.985,19.9195
973,Biały Kościół,2321,b,50.1504,19.9855
116,Spadochroniarzy,868,s,50.0801,19.9811
796,Stare Sanatorium,2278,s,49.9095,19.8274
2477,Radziszów Stare Sanatorium,2278,r,49.9095,19.8274
558,Stoczniowców,669,s,50.049,19.982
141,Strzelnica,325,s,50.0633,19.885
2597,Bochenka,629,b,50.0099,19.9713
666,Sucharskiego,712,s,50.0182,20.0434
324,Św. Gertrudy,817,ś,50.0586,19.941
845,Świątniki Skrzyżowanie,2221,ś,49.9342,19.9671
535,Świetlica,253,ś,50.0575,20.1586
733,Swoszowice Pawilon,593,s,49.9942,19.9464
224,Szczyglice Most,2090,s,50.0877,19.8179
988,Tomaszowice I,2017,t,50.1353,19.8484
23,Tonie Skrzyżowanie,403,t,50.1127,19.8984
994,Trojadyn Skrzyżowanie,2122,t,50.1382,19.8697
714,Tuchowska,628,t,50.0128,19.9674
284,Kaszów Tyrałówka,2048,k,50.0396,19.7335
321,Uniwersytet Jagielloński,824,u,50.0602,19.9303
492,Wadów Działki,282,w,50.0928,20.1394
486,Wadowska,200,w,50.0964,20.1189
598,Wały Wiślane I,514,w,50.0275,19.8472
2564,Wały Wiślane,514,w,50.0275,19.8472
