92770,210,1,2,98403,0,0,0,0,1988,135,Bronowice Małe,2707,982,Będkowice,20,
92770,210,1,3,98555,0,0,0,0,1988,135,Bronowice Małe,2707,982,Będkowice,20,
92770,210,1,4,99469,0,0,0,0,1988,135,Bronowice Małe,2707,982,Będkowice,20,
92771,210,1,1,99306,0,0,0,0,2707,982,Będkowice,1988,135,Bronowice Małe,21,
92771,210,1,2,98403,0,0,0,0,2707,982,Będkowice,1988,135,Bronowice Małe,21,
92771,210,1,3,98555,0,0,0,0,2707,982,Będkowice,1988,135,Bronowice Małe,21,
92771,210,1,4,99469,0,0,0,0,2707,982,Będkowice,1988,135,Bronowice Małe,21,
92772,211,1,1,99307,0,0,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,37,
92772,211,1,2,98404,0,0,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,37,
92772,211,1,3,98556,0,0,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,37,
92772,211,1,4,99470,0,0,0,0,2954,459,Kombinat,3040,1288,Chobot Leśniczówka,37,
92773,211,1,1,99307,0,0,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,37,
92773,211,1,2,98404,0,0,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,37,
92773,211,1,3,98556,0,0,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,37,
92773,211,1,4,99470,0,0,0,0,3040,1288,Chobot Leśniczówka,2954,459,Kombinat,37,
92808,233,1,1,99325,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,1,100883,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,1,101233,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,1,101859,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,2,98420,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,2,99643,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,2,102007,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,4,99488,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,4,101731,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92808,233,1,4,102357,0,0,0,0,3442,779,Skawina,3405,2482,Kopanka,13,
92809,233,1,1,99325,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,1,100883,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,1,101233,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,1,101859,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,2,98420,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,2,99643,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,2,102007,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,4,99488,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,4,101731,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92809,233,1,4,102357,0,0,0,0,3405,2482,Kopanka,3442,779,Skawina,13,
92816,238,1,1,99329,0,0,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,29,
92816,238,1,2,98424,0,0,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,29,
92816,238,1,3,98575,0,0,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,29,
92816,238,1,4,99492,0,0,0,0,1988,135,Bronowice Małe,1,1,Młynka Pętla,29,
92817,238,1,1,99329,0,0,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,29,
92817,238,1,2,98424,0,0,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,29,
92817,238,1,3,98575,0,0,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,29,
92817,238,1,4,99492,0,0,0,0,1,1,Młynka Pętla,1988,135,Bronowice Małe,29,
92831,247,1,2,98431,0,0,0,0,275,166,Bibice Pętla,2264,63,Krowodrza Górka,13,
92831,247,1,3,98582,0,0,0,0,275,166,Bibice Pętla,2264,63,Krowodrza Górka,13,
92832,248,1,1,99337,0,0,0,0,1988,135,Bronowice Małe,2,2,Zelków,23,
92832,248,1,2,98432,0,0,0,0,1988,135,Bronowice Małe,2,2,Zelków,23,
92832,248,1,3,98583,0,0,0,0,1988,135,Bronowice Małe,2,2,Zelków,23,
92832,248,1,4,99500,0,0,0,0,1988,135,Bronowice Małe,2,2,Zelków,23,
92833,248,1,1,99337,0,0,0,0,2,2,Zelków,1988,135,Bronowice Małe,24,
92833,248,1,2,98432,0,0,0,0,2,2,Zelków,1988,135,Bronowice Małe,24,
92833,248,1,3,98583,0,0,0,0,2,2,Zelków,1988,135,Bronowice Małe,24,
92833,248,1,4,99500,0,0,0,0,2,2,Zelków,1988,135,Bronowice Małe,24,
92836,250,1,1,99339,0,0,0,0,147,100,Prądnik Czerwony,627,356,Zastów,13,
92836,250,1,2,98434,0,0,0,0,147,100,Prądnik Czerwony,627,356,Zastów,13,
92836,250,1,3,98585,0,0,0,0,147,100,Prądnik Czerwony,627,356,Zastów,13,
